,probe_ind,ant-post,step,gene_symbol
4618,55959,posterior,4,A_32_P145856
4619,58287,posterior,4,A_24_P850187
4620,49838,posterior,4,A_24_P101601
4621,39070,posterior,4,GOLGA6C
4622,37382,posterior,4,A_24_P204474
4623,57988,posterior,4,A_24_P118382
4624,56848,posterior,4,A_24_P153324
4625,38245,posterior,4,CUST_258_PI417507815
4626,56715,posterior,4,A_24_P383598
4627,58607,posterior,4,A_24_P307384
4628,50844,posterior,4,A_24_P264549
4629,58136,posterior,4,A_24_P505981
4630,58078,posterior,4,A_24_P367169
4631,58091,posterior,4,A_24_P392622
4632,58629,posterior,4,A_24_P409560
4633,51717,posterior,4,A_24_P152983
4634,56754,posterior,4,A_24_P358205
4635,52196,posterior,4,A_24_P776523
4636,11244,posterior,4,PHF15
4637,56932,posterior,4,A_24_P58242
4638,56634,posterior,4,A_24_P220984
4639,56297,posterior,4,A_24_P350017
4640,56753,posterior,4,A_24_P358205
4641,55742,posterior,4,A_24_P289477
4642,55230,posterior,4,TRIO
4643,55376,posterior,4,DGKH
4644,12960,posterior,4,ZC2HC1A
4645,57106,posterior,4,A_24_P93452
4646,57975,posterior,4,A_24_P101271
4647,16304,posterior,4,FKSG2
4648,58650,posterior,4,A_24_P83968
4649,56843,posterior,4,A_24_P384411
4650,26759,anterior,4,OR6C76
4651,25093,anterior,4,C2orf82
4652,31537,anterior,4,CNTN4
4653,27181,anterior,4,CHRM2
4654,23889,anterior,4,TMEM196
4655,33501,anterior,4,SCN7A
4656,21750,anterior,4,TEX26
4657,15875,anterior,4,SLC17A6
4658,1778,anterior,4,ADAM2
4659,48988,anterior,4,A_24_P608007
4660,44789,anterior,4,ASCL1
4661,15609,anterior,4,IRGC
4662,10139,anterior,4,CPLX1
4663,36369,anterior,4,ST6GAL2
4664,51923,anterior,4,A_24_P470794
4665,32212,anterior,4,SORCS1
4666,14349,anterior,4,CNTN5
4667,2763,anterior,4,KCNC2
4668,58197,anterior,4,A_24_P659202
4669,45512,anterior,4,ANGPTL4
4670,43415,anterior,4,GFAP
4671,29419,anterior,4,TAC3
4672,18276,anterior,4,GALNT14
4673,41062,anterior,4,LOC100288657
4674,53974,anterior,4,A_24_P788227
4675,16631,anterior,4,CPNE5
4676,12130,anterior,4,HSPB8
4677,25642,anterior,4,LCN15
4678,16561,anterior,4,TSHZ3
4679,32973,anterior,4,LOC652614
4680,22426,anterior,4,LINGO2
4681,46703,anterior,4,TNC
4682,25336,anterior,4,C12orf42
4683,2255,anterior,4,FOXA3
4684,1315,anterior,4,FAP
4685,20771,anterior,4,PLCD3
4686,50135,anterior,4,A_32_P52386
4687,29420,anterior,4,TAC3
4688,2406,anterior,4,HSPA1L
4689,2076,anterior,4,GRIK3
4690,18569,anterior,4,MIXL1
4691,20678,anterior,4,FOXP2
4692,31803,anterior,4,AQP4
4693,33205,anterior,4,EFEMP1
4694,32214,anterior,4,SORCS1
4695,42650,anterior,4,VWC2L
4696,40784,anterior,4,SATB1
4697,5297,anterior,4,RGR
4698,12123,anterior,4,EHF
4699,14748,anterior,4,LGI2
4700,53583,posterior,4,A_24_P375573
4701,5712,posterior,4,CXCL5
4702,40248,posterior,4,A_24_P144487
4703,36948,posterior,4,LOC442293
4704,57474,posterior,4,CUST_4111_PI416261804
4705,57015,posterior,4,A_24_P144054
4706,14000,posterior,4,ARL15
4707,25652,posterior,4,LIG4
4708,43583,posterior,4,TNFRSF10B
4709,24569,posterior,4,C2orf55
4710,58011,posterior,4,A_24_P170103
4711,40419,posterior,4,LOC643387
4712,28688,posterior,4,DYRK2
4713,855,posterior,4,DUSP
4714,6308,posterior,4,SLC9A2
4715,36880,posterior,4,RP11-379K17.4
4716,49863,posterior,4,A_24_P392505
4717,58251,posterior,4,A_24_P75948
4718,21749,posterior,4,CSNK1A1L
4719,1537,posterior,4,GABRA5
4720,54514,posterior,4,A_32_P51787
4721,45063,posterior,4,TCP1P3
4722,58193,posterior,4,A_24_P652786
4723,53089,posterior,4,A_23_P84246
4724,51387,posterior,4,A_24_P289865
4725,56871,posterior,4,A_24_P306469
4726,51166,posterior,4,A_24_P639665
4727,58202,posterior,4,A_24_P670342
4728,8804,posterior,4,HS3ST1
4729,52104,posterior,4,ZNF496
4730,51384,posterior,4,A_24_P409521
4731,19028,posterior,4,RSPO3
4732,50802,posterior,4,A_24_P811954
4733,47065,posterior,4,A_23_P259892
4734,28638,posterior,4,HPS1
4735,29908,posterior,4,CPNE7
4736,46782,posterior,4,HBG1
4737,52838,posterior,4,A_24_P272653
4738,41954,posterior,4,RFC5
4739,42150,posterior,4,LOC100418883
4740,14475,posterior,4,NCAPG2
4741,12806,posterior,4,FILIP1
4742,21955,posterior,4,UBQLNL
4743,17970,posterior,4,MCTP1
4744,12552,posterior,4,BHLHE22
4745,46433,posterior,4,WASL
4746,42957,posterior,4,CHST8
4747,42675,posterior,4,LOC375295
4748,51917,posterior,4,A_24_P932468
4749,31554,posterior,4,PTPRU
4750,52891,anterior,4,ITGB4
4751,2836,anterior,4,KCNS2
4752,9047,anterior,4,GPC6
4753,48657,anterior,4,CCDC103
4754,34457,anterior,4,SYT6
4755,26771,anterior,4,CLEC18B
4756,33685,anterior,4,KRT16P2
4757,26468,anterior,4,ITGB4
4758,51677,anterior,4,A_32_P230326
4759,22374,anterior,4,B3GALTL
4760,44354,anterior,4,AEBP1
4761,48658,anterior,4,CCDC103
4762,2075,anterior,4,GRIK3
4763,54163,anterior,4,CUST_4377_PI416261804
4764,44185,anterior,4,C4A
4765,53597,anterior,4,A_24_P772103
4766,24989,anterior,4,FIBIN
4767,54362,anterior,4,A_32_P16323
4768,28125,anterior,4,COL12A1
4769,10243,anterior,4,UTS2
4770,238,anterior,4,CD52
4771,13977,anterior,4,EPB41L4B
4772,45513,anterior,4,ANGPTL4
4773,27834,anterior,4,AQP1
4774,6677,anterior,4,VAV1
4775,44372,anterior,4,BMPR1B
4776,23404,anterior,4,SDR16C5
4777,43540,anterior,4,C10orf105
4778,44429,anterior,4,APOE
4779,38544,anterior,4,RGS9
4780,39805,anterior,4,TBL1X
4781,42294,anterior,4,SULF1
4782,48640,anterior,4,DUXAP10
4783,7290,anterior,4,SRPX
4784,28123,anterior,4,COL12A1
4785,21413,anterior,4,TMEM132E
4786,40777,anterior,4,PLSCR4
4787,1623,anterior,4,GJA1
4788,3307,anterior,4,IGF1
4789,25094,anterior,4,C2orf82
4790,29421,anterior,4,TAC3
4791,21793,anterior,4,OSR1
4792,32278,anterior,4,CTSH
4793,17605,anterior,4,C20orf39
4794,37523,anterior,4,ADAD2
4795,16439,anterior,4,NDST4
4796,27180,anterior,4,CHRM2
4797,15867,anterior,4,SLC17A6
4798,15615,anterior,4,PARD3
4799,5759,anterior,4,SFRP2
4800,39036,posterior,4,LEPREL1
4801,39046,posterior,4,SYCN
4802,39045,posterior,4,KHDC1
4803,39044,posterior,4,LOC100132147
4804,39043,posterior,4,SUGT1L1
4805,39042,posterior,4,GPBP1
4806,39041,posterior,4,ELMOD3
4807,39040,posterior,4,TSEN15
4808,39039,posterior,4,NAIF1
4809,39038,posterior,4,RP4-545L17.1
4810,39037,posterior,4,LOC401847
4811,39035,posterior,4,PPT1
4812,39048,posterior,4,LOC100131744
4813,39034,posterior,4,AC010325.3
4814,39033,posterior,4,FBXO31
4815,39032,posterior,4,KRTAP4-9
4816,39031,posterior,4,NEAT1
4817,39030,posterior,4,ZNF239
4818,39029,posterior,4,HEATR5A
4819,39028,posterior,4,CCDC110
4820,39027,posterior,4,AADACL1
4821,39026,posterior,4,DPPA3P2
4822,39025,posterior,4,LOC100132644
4823,39047,posterior,4,LOC390282
4824,39049,posterior,4,PRSS47
4825,39077,posterior,4,PARK7
4826,39065,posterior,4,LOC399815
4827,39076,posterior,4,SCG5
4828,39075,posterior,4,IGHG2
4829,39074,posterior,4,TPM4
4830,39073,posterior,4,LOC728802
4831,39072,posterior,4,ELMOD1
4832,39071,posterior,4,KRTAP20-3
4833,39069,posterior,4,C8orf12
4834,39068,posterior,4,GPN1
4835,39067,posterior,4,SKP1
4836,39066,posterior,4,HMGB3P6
4837,39064,posterior,4,KIF5C
4838,39050,posterior,4,AP001372.1
4839,39062,posterior,4,NDUFS5P7
4840,39061,posterior,4,EIF3CL
4841,39060,posterior,4,BAAT
4842,39059,posterior,4,TAF12
4843,39058,posterior,4,C20orf12
4844,39055,posterior,4,A_32_P122754
4845,39054,posterior,4,DICER1-AS
4846,39053,posterior,4,AC034199.2
4847,39052,posterior,4,BPI
4848,39051,posterior,4,RP11-579D7.1
4849,0,posterior,4,C8G
4850,58690,anterior,4,A_32_P9207
4851,19495,anterior,4,ING5
4852,19519,anterior,4,ZNF397
4853,19518,anterior,4,PDCD2L
4854,19517,anterior,4,PDCD2L
4855,19516,anterior,4,CHCHD6
4856,19515,anterior,4,CHCHD6
4857,19514,anterior,4,TMEM246
4858,19513,anterior,4,TMEM246
4859,19512,anterior,4,MNF1
4860,19511,anterior,4,MNF1
4861,19510,anterior,4,MIEN1
4862,19509,anterior,4,MIEN1
4863,19508,anterior,4,LLPH
4864,19507,anterior,4,GINS4
4865,19506,anterior,4,GINS4
4866,19505,anterior,4,UTP23
4867,19504,anterior,4,UTP23
4868,19503,anterior,4,C10orf57
4869,19502,anterior,4,C10orf57
4870,19501,anterior,4,ECE2
4871,19500,anterior,4,ECE2
4872,19499,anterior,4,CAPNS2
4873,19498,anterior,4,CAPNS2
4874,19497,anterior,4,ING5
4875,19520,anterior,4,MXRA8
4876,19521,anterior,4,MXRA8
4877,19522,anterior,4,NUDT16L1
4878,19535,anterior,4,C3orf26
4879,19547,anterior,4,APOPT1
4880,19546,anterior,4,PCGF5
4881,19545,anterior,4,PCGF5
4882,19544,anterior,4,PCGF5
4883,19541,anterior,4,HVCN1
4884,19540,anterior,4,HVCN1
4885,19539,anterior,4,ZBED3
4886,19538,anterior,4,ZBED3
4887,19537,anterior,4,ACBD6
4888,19536,anterior,4,ACBD6
4889,19534,anterior,4,C3orf26
4890,19523,anterior,4,NUDT16L1
4891,19533,anterior,4,CCDC115
4892,19532,anterior,4,CCDC115
4893,19531,anterior,4,LSMD1
4894,19530,anterior,4,LSMD1
4895,19529,anterior,4,VPS25
4896,19528,anterior,4,VPS25
4897,19527,anterior,4,BRMS1L
4898,19526,anterior,4,BRMS1L
4899,19525,anterior,4,MRPL45
4900,39018,posterior,4,C6orf91
4901,39082,posterior,4,LOC100289420
4902,39081,posterior,4,CTNNB1
4903,39080,posterior,4,TMEM51
4904,39079,posterior,4,LOC100128822
4905,39078,posterior,4,C6orf115
4906,39024,posterior,4,ASXL3
4907,39023,posterior,4,TCL1A
4908,39021,posterior,4,LOC100287291
4909,39020,posterior,4,PLCD1
4910,39019,posterior,4,AC010624.2
4911,39017,posterior,4,GPR64
4912,39085,posterior,4,DUSP27
4913,39016,posterior,4,RP11-404P21.6
4914,39015,posterior,4,LOC100287982
4915,39014,posterior,4,SNHG12
4916,39013,posterior,4,ZNF142
4917,39012,posterior,4,PLA2G4C
4918,39011,posterior,4,CDC2L1
4919,39009,posterior,4,KCNMA1
4920,39008,posterior,4,DSCR8
4921,39007,posterior,4,GNRH1
4922,39006,posterior,4,IGFL2
4923,39083,posterior,4,LOC728739
4924,39086,posterior,4,LMO2
4925,39113,posterior,4,PRKRA
4926,39100,posterior,4,LOC728460
4927,39112,posterior,4,TMEM177
4928,39111,posterior,4,GPBAR1
4929,39109,posterior,4,TMEM170B
4930,39108,posterior,4,C11orf88
4931,39107,posterior,4,ENSAP3
4932,39106,posterior,4,C6orf52
4933,39104,posterior,4,AC016525.1
4934,39103,posterior,4,FAM74A1
4935,39102,posterior,4,FBXO46
4936,39101,posterior,4,KIAA1244
4937,39098,posterior,4,KIAA1949
4938,39087,posterior,4,TRBV16
4939,39097,posterior,4,TPCN1
4940,39096,posterior,4,MON1A
4941,39095,posterior,4,FAM88A
4942,39094,posterior,4,LOC340888
4943,39093,posterior,4,AC135731.1
4944,39092,posterior,4,C15orf40
4945,39091,posterior,4,PLEKHN1
4946,39090,posterior,4,CYHR1
4947,39089,posterior,4,LOC100289361
4948,39088,posterior,4,AC115090.1
4949,1,posterior,4,C9
4950,58689,anterior,4,A_32_P885445
4951,19462,anterior,4,PSMG3
4952,19486,anterior,4,BTBD10
4953,19485,anterior,4,BTBD10
4954,19484,anterior,4,C2orf7
4955,19483,anterior,4,C2orf7
4956,19482,anterior,4,DNAJC30
4957,19481,anterior,4,DNAJC30
4958,19480,anterior,4,NICN1
4959,19479,anterior,4,NICN1
4960,19478,anterior,4,SLC25A33
4961,19477,anterior,4,SLC25A33
4962,19476,anterior,4,NOA1
4963,19475,anterior,4,NOA1
4964,19474,anterior,4,YIPF4
4965,19473,anterior,4,YIPF4
4966,19472,anterior,4,C9orf89
4967,19471,anterior,4,CHCHD5
4968,19470,anterior,4,C9orf64
4969,19469,anterior,4,C9orf64
4970,19468,anterior,4,ALKBH7
4971,19467,anterior,4,ALKBH7
4972,19466,anterior,4,POLR3GL
4973,19465,anterior,4,POLR3GL
4974,19464,anterior,4,HSDL2
4975,19487,anterior,4,C2orf88
4976,19489,anterior,4,NTPCR
4977,19490,anterior,4,NTPCR
4978,19554,anterior,4,DOT1L
4979,19565,anterior,4,ZNF512
4980,19564,anterior,4,ZNF333
4981,19563,anterior,4,ZNF333
4982,19562,anterior,4,ABLIM2
4983,19561,anterior,4,ABLIM2
4984,19559,anterior,4,BRSK1
4985,19558,anterior,4,BRSK1
4986,19557,anterior,4,LZTS2
4987,19556,anterior,4,LZTS2
4988,19555,anterior,4,DOT1L
4989,19553,anterior,4,DOT1L
4990,19491,anterior,4,EIF1AD
4991,19552,anterior,4,FRMPD3
4992,19551,anterior,4,MAML2
4993,19550,anterior,4,TMEM101
4994,19549,anterior,4,AKT1S1
4995,19548,anterior,4,APOPT1
4996,19524,anterior,4,MRPL45
4997,19496,anterior,4,ING5
4998,19494,anterior,4,TMEM175
4999,19493,anterior,4,TMEM175
